"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3132Y,M05_M06,THS_HD,HU";"489.00 ";"486.00 ";"464.00 ";"554.00 ";"476.00 ";"478.00 ";"483.00 ";"489.00 ";"492.00 ";"542.00 ";"488.00 ";": ";"618.00 ";"555.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,IE";"265.70 ";"279.48 ";"279.75 ";"262.07 ";"247.93 ";"248.73 ";"238.47 ";"237.69 ";"240.71 ";"246.32 ";"197.32 ";"218.96 ";"192.98 ";"205.71 ";"150.82 ";"139.91 ";"174.40 ";"160.07 ";"141.33 ";"128.38 ";"137.82 ";"163.97 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,IS";": ";": ";": ";"23.20 d";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,IT";"1623.32 ";"1638.94 ";"1586.59 ";"1526.42 ";"1481.37 ";"1665.64 ";"1512.86 ";"1452.37 ";"1441.93 ";"1429.89 ";"1388.30 ";"1440.26 ";"1451.47 ";"1464.73 ";"1428.05 ";"1459.00 ";"1509.00 ";"1407.00 ";"1332.00 ";"1311.00 ";"1220.00 ";"1190.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,LT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"171.70 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"14.17 ";Dec-84;14-Dec;14-Dec;Dec-37;Oct-94;Nov-47;Sep-90;Oct-88;Sep-55;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,LV";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"46.20 ";": ";"56.90 ";"66.80 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,NL";"1655.11 ";"1648.59 ";"1674.41 ";"1699.80 ";"1735.26 ";"1682.00 ";"1738.00 ";"1738.00 ";"1738.00 ";"1740.00 ";"1740.00 ";"1682.00 ";"1430.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,PL";"1896.00 ";"1985.00 ";"1774.00 ";"1692.00 ";"1846.86 ";"1765.50 ";"1618.78 ";"1723.89 ";"1647.34 ";"2030.90 ";"1944.47 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,RO";"440.20 ";"507.10 ";"501.40 ";"492.80 ";"440.10 ";"427.10 ";"412.90 ";"425.10 ";"411.10 ";"398.70 ";"385.10 ";"391.90 ";": ";"359.69 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
