"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3133,M08,THS_HD,PT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";23-Aug;"24.0 ";"26.0 ";"29.0 ";"28.0 ";"27.0 ";"28.0 ";"32.0 ";"24.0 ";"23.0 ";"28.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M08,THS_HD,RO";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";9-Mar;"15.9 p";"18.0 ";13-May;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M08,THS_HD,SE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"6.0 ";"7.0 ";"8.0 ";"8.0 ";"8.0 ";"8.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M08,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";1-Aug;"2.0 ";"2.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M08,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"6.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M08,THS_HD,UK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"40.3 ";"43.8 ";"43.0 ";"41.1 ";"46.5 ";"48.3 ";"46.7 ";"43.4 ";"44.6 ";"44.1 ";"44.9 ";"45.1 ";"45.2 ";"44.6 ";"43.5 ";"46.0 ";"45.2 ";"44.0 ";"43.3 ";"42.2 ";"44.7 ";"40.0 ";"43.0 ";"43.0 ";"42.0 ";"0.0 ";": ";": ";": ";": "
"A3133,M12,THS_HD,AL";": ";May-89;May-70;"5.73 p";"1.10 e";"1.10 e";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,AT";Mar-98;"4.00 ";Apr-49;Apr-40;Apr-69;Apr-60;Apr-52;May-30;May-82;May-82;Jun-27;Jun-94;Jul-37;Aug-40;Jul-72;Aug-27;Aug-52;Sep-31;Oct-80;10-Oct;Oct-92;12-Nov;Dec-48;"13.20 ";"13.54 ";"13.97 ";"14.81 ";"14.69 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,BA";": ";"6.00 e";"6.00 e";"6.00 e";"5.00 e";"5.00 e";"6.00 e";"5.00 e";"6.00 e";"6.00 e";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,BE";Feb-71;"3.00 ";Feb-79;Mar-87;5-Feb;May-56;Jun-92;Jul-58;5-Sep;May-42;May-53;Jun-25;Jun-79;Aug-42;Aug-95;9-Sep;Oct-19;Nov-73;11-Nov;Dec-64;"13.51 ";"14.59 ";16-Mar;"16.54 ";"16.76 ";"17.14 ";"18.34 ";"20.16 ";"19.66 ";"20.50 ";"21.39 ";"22.38 ";"24.00 ";"25.63 ";26-Oct;"26.96 ";"28.00 ";"27.97 ";28-Mar;"28.63 ";"29.00 ";"29.70 ";"29.18 ";"29.00 ";"28.00 ";"28.00 ";"29.00 ";"27.00 ";"24.00 ";"24.00 ";"22.00 "
"A3133,M12,THS_HD,BG";"0.75 ";Jan-13;1-Jan;1-Aug;Feb-22;Jan-34;Feb-97;Jan-35;Jan-74;Feb-32;Feb-66;Mar-31;Mar-92;May-23;Apr-56;Apr-66;Jul-20;May-80;Apr-60;Apr-60;": ";": ";": ";": ";": ";"12.00 ";": ";": ";": ";": ";": ";": ";"24.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,CH";Feb-43;Feb-32;Feb-59;Feb-43;Feb-69;Feb-93;Mar-15;3-Apr;Mar-29;Mar-69;Mar-83;Mar-96;Apr-17;Apr-90;5-Jun;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,CY";"0.46 ";"0.44 ";"0.48 ";"0.33 p";"0.44 ";"0.45 ";"0.48 ";"0.51 ";"0.57 ";"0.71 ";"0.86 ";"0.91 ";"0.98 ";1-Aug;Jan-17;Jan-38;Jan-48;Jan-48;Jan-57;Jan-59;Jan-79;2-Oct;2-Apr;Jan-96;2-Mar;2-Apr;2-Feb;Jan-98;Jan-92;Jan-68;"2.00 ";"2.00 ";"2.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,CZ";Jan-59;Jan-85;2-Jul;Jan-75;Jan-83;Feb-48;Feb-28;Feb-73;Feb-51;Mar-20;Mar-39;Mar-51;May-59;May-60;"5.00 ";"8.00 ";"8.00 ";"9.00 ";"8.00 ";"8.00 ";"8.00 ";"9.00 ";"9.00 ";"11.00 ";"11.00 ";"10.00 ";"10.00 ";"13.00 ";"11.00 ";"11.00 ";"11.00 ";"12.00 ";"12.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,DE";"18.50 ";"17.90 ";"24.24 ";"24.99 ";"25.35 ";"22.15 ";"24.98 ";"26.59 ";25-Aug;"32.33 ";"29.75 ";"33.16 ";"36.36 ";"43.88 ";"48.39 ";"46.67 ";"47.71 ";"48.89 ";"55.48 ";"57.75 ";"63.87 ";"74.02 ";"71.62 ";"74.09 ";"76.49 ";"81.72 ";"89.66 ";"97.71 ";"98.56 ";"97.52 ";"94.15 ";"107.39 ";"105.97 ";"119.41 ";"114.73 ";"112.46 ";"116.32 ";"110.01 ";"106.37 ";"108.80 ";"105.30 ";"102.60 ";"98.00 ";"90.00 ";"86.00 ";"85.00 ";"76.00 ";"68.00 ";"67.00 ";"68.00 ";"61.00 "
"A3133,M12,THS_HD,DK";"10.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"11.00 ";"12.00 ";"14.00 ";"17.00 ";"20.00 ";"22.00 ";"27.00 ";"28.00 ";"29.00 ";"33.00 ";"33.00 ";"35.00 ";"36.00 ";"38.00 ";"35.00 ";"37.00 ";"40.00 ";"38.00 ";"37.00 ";"36.00 ";"36.00 ";"35.00 ";"39.00 ";"39.00 ";"38.00 ";"38.00 ";"37.00 ";"38.00 ";"42.00 ";"38.00 ";"43.00 ";"40.00 ";"39.00 ";"37.00 ";"34.00 ";"33.00 ";"34.00 ";": ";": ";": ";": "
"A3133,M12,THS_HD,EE";"0.30 ";"0.50 ";"0.50 ";"0.50 ";"0.50 ";"1.00 ";"0.50 ";"0.60 ";"0.60 ";"0.60 ";"0.50 ";"0.60 ";"0.80 ";"0.90 ";Jan-20;Jan-20;Jan-30;2-Oct;Jan-50;Jan-90;Jan-60;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,EL";"5.00 ";"5.00 ";"7.00 ";"8.00 ";"11.00 ";"11.00 ";"12.00 ";"13.00 ";"12.00 ";"17.00 ";"13.00 ";"16.00 ";"11.00 ";Dec-17;Aug-38;"12.00 ";"12.00 ";"13.00 ";"11.00 ";"12.00 ";"9.00 ";"8.00 ";"9.00 ";"11.00 ";"9.00 ";"11.00 ";"12.00 ";"12.00 ";"11.00 ";"13.00 ";"16.00 ";"14.51 ";"15.00 ";"13.00 ";Dec-73;"14.40 ";14-Feb;"13.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,ES";"26.83 ";"28.90 p";"31.42 ";"33.23 ";"38.25 ";"35.63 ";"35.65 ";"38.05 ";"44.04 ";"49.87 ";"52.64 ";"57.08 ";"69.92 ";"65.78 ";"70.34 ";"78.93 ";"81.13 ";"103.14 ";"86.55 ";"83.88 ";"84.00 ";"92.00 ";"102.00 ";"72.00 ";"80.00 ";"99.52 ";"94.01 ";"99.87 ";"96.46 ";"104.71 ";"104.99 ";"103.10 ";"116.30 ";"87.68 ";"74.05 ";"78.68 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,EU15";"123.99 ";"130.06 ";"149.94 ";"150.33 ";"162.03 ";"162.65 ";"175.27 ";"181.26 ";"181.01 ";"197.75 ";"198.39 ";"222.69 ";"240.74 ";"243.84 ";"263.85 ";"271.86 ";"294.14 ";"335.01 ";"341.65 ";"345.85 ";"375.71 ";"414.38 ";"440.54 ";"424.25 ";"435.57 ";"497.59 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,EU25";"145.25 ";"152.65 ";"177.31 ";"176.95 ";"188.28 e";"193.54 ";"209.50 ";"217.35 ";"223.62 ";"249.00 ";"251.88 ";"275.20 ";"306.94 ";"315.29 ";"334.15 ";"347.11 ";"379.80 ";"422.31 ";"421.26 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,EU27_2007";"152.89 ";"161.57 ";"184.81 ";"184.13 ";"196.09 e";"200.89 ";"219.67 ";"225.90 ";"231.86 ";"259.42 ";"267.83 ";"291.41 ";"324.86 ";"337.52 ";"354.11 ";"363.27 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,EU27_2020";"143.89 ";"152.57 ";"175.81 ";"173.13 ";"187.09 e";"190.89 ";"207.67 ";"214.90 ";"219.66 ";"247.72 ";"256.23 ";"279.21 ";"309.38 ";"325.54 ";"342.07 ";"351.05 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,EU28";"155.89 ";"164.57 ";"187.81 ";"187.13 ";"200.09 e";"203.89 ";"222.67 ";"229.90 ";"234.66 ";"263.72 ";"272.23 ";"296.21 ";"330.38 ";"343.54 ";"360.01 ";"370.25 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,FI";Jan-30;Jan-40;Jan-40;Jan-60;2-Oct;"2.00 ";"2.00 ";Feb-30;"3.00 ";3-Oct;Mar-50;Mar-90;Apr-40;Apr-50;Apr-90;Apr-70;"6.00 ";May-50;May-60;Jun-40;Jun-70;Jun-60;Jun-20;6-Oct;Jun-80;Jun-80;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,FR";"8.00 ";"8.00 ";"9.00 ";"9.00 p";"10.00 ";"13.00 ";"13.00 ";"14.00 ";"14.00 ";"14.00 ";"16.00 ";"17.00 ";"17.00 ";"18.00 ";"20.00 ";"21.00 ";"27.00 ";"29.00 ";"30.92 ";"35.00 ";"39.00 ";"44.80 ";"46.00 ";"48.70 ";"51.40 ";"56.80 ";"49.50 ";"52.10 ";"53.30 ";"55.00 ";"65.40 ";"61.00 ";"67.00 ";"72.00 ";"66.90 ";"68.80 ";"68.00 ";"71.72 ";"69.70 ";"76.00 ";"77.00 ";"72.00 ";"69.00 ";"71.00 ";"71.00 ";"74.00 ";"69.00 ";"69.00 ";"70.00 ";"76.00 ";"61.00 "
"A3133,M12,THS_HD,HR";"3.00 ";"3.00 ";"3.00 ";"3.00 ";"4.00 ";"3.00 ";"3.00 ";"4.00 ";Feb-80;Apr-30;Apr-40;Apr-80;May-53;6-Feb;May-90;Jun-99;Apr-92;May-35;May-40;6-Feb;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,HU";"2.00 ";"3.00 ";"4.00 ";"4.00 ";"4.00 ";"5.00 ";"5.00 ";"4.00 ";"5.00 ";"6.00 ";"6.00 ";"6.00 ";"7.00 ";"8.00 ";"10.00 ";"10.00 ";"11.00 ";"13.00 ";"12.00 ";"13.00 ";"14.00 ";"15.00 ";"13.00 ";"15.00 ";"15.00 ";": ";"16.00 ";": ";"22.00 ";": ";"26.00 ";"26.00 ";"26.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,IE";"0.99 ";Jan-21;Jan-22;Jan-22;Jan-27;Jan-49;Jan-47;Jan-48;Jan-24;Jan-38;Jan-59;Jan-31;Jan-57;"2.00 ";Feb-31;Feb-57;Feb-85;3-Dec;Mar-70;Mar-96;Apr-14;Apr-62;May-17;5-Feb;May-28;May-30;Jun-40;Jun-50;Jun-60;Jun-40;May-60;"5.00 ";Apr-90;Apr-90;"5.00 ";Apr-90;Apr-90;Apr-90;Apr-50;4-Oct;Apr-20;4-Oct;Mar-40;3-Oct;Feb-70;Feb-60;Feb-90;": ";": ";": ";": "
"A3133,M12,THS_HD,IS";": ";"0.10 ";"0.10 ";"0.10 ";"0.10 e";"0.10 e";"0.10 ";"0.10 ";"0.10 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,IT";"23.44 ";23-Oct;29-Feb;"28.68 ";"28.35 ";"26.42 ";"32.71 ";"32.76 ";25-Apr;"21.72 ";"22.93 ";"24.18 ";"33.00 ";"20.88 ";"24.00 ";"19.00 ";"21.00 ";"23.00 ";"30.39 ";"28.17 ";"34.00 ";"37.00 ";"35.00 ";"45.00 ";"46.00 ";"38.00 ";"40.30 ";"39.40 ";"42.40 ";"45.30 ";"46.00 ";"45.70 ";"47.00 ";"45.60 ";"45.50 ";"45.30 ";"45.80 ";"53.00 ";"52.50 ";"53.70 ";"53.20 ";"51.10 ";"55.20 ";"57.00 ";"56.00 ";"56.00 ";"55.00 ";"52.00 ";"51.00 ";"54.00 ";"59.00 "
"A3133,M12,THS_HD,LT";"0.40 ";"0.50 ";"0.60 ";"0.70 ";"0.80 ";"0.80 ";"0.80 ";"0.90 ";1-Oct;Jan-40;Jan-30;Jan-20;Jan-30;"2.00 ";Jan-90;"2.00 ";Feb-20;Mar-50;Mar-60;Mar-20;Mar-90;"4.00 ";Apr-50;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,LU";"0.07 ";"0.09 ";"0.08 ";"0.07 ";"0.06 ";"0.08 ";"0.07 ";"0.05 ";"0.07 ";"0.09 ";"0.10 ";"0.12 ";"0.16 ";"0.21 ";"0.19 ";"0.19 ";"0.23 ";"0.20 ";"0.50 ";"0.35 ";"0.28 ";"0.59 ";"0.67 ";"0.36 ";"0.41 ";"0.39 ";"0.42 ";"0.69 ";"0.49 ";"0.46 ";"0.51 ";"0.57 ";"0.67 ";"0.74 ";"0.65 ";"0.75 ";"0.81 ";"0.69 ";"0.78 ";"0.84 ";"0.82 ";"0.92 ";"0.97 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 "
"A3133,M12,THS_HD,LV";"0.44 ";"0.42 ";"0.74 ";"0.63 ";"0.60 ";"0.72 ";"0.68 ";"0.61 ";"0.84 ";1-Jan;1-Feb;1-Apr;Jan-52;Jan-55;Jan-70;Jan-80;"2.00 ";2-Oct;Feb-30;Feb-40;Feb-80;Feb-90;Mar-70;Feb-80;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,ME";": ";"0.10 p";"0.00 p";"0.00 p";"0.00 ";"0.00 ";"0.00 ";"0.08 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,MK";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";"1.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,MT";"0.19 ";"0.21 ";"0.21 ";"0.21 ";"0.23 ";"0.27 ";"0.32 ";"0.31 ";"0.31 ";"0.40 ";"0.42 ";"0.43 ";"0.45 ";"0.49 ";"0.51 ";"0.53 ";"0.44 ";"0.40 ";"0.46 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,NL";"5.00 ";"8.00 ";"9.00 ";"3.00 ";"4.00 ";"8.00 ";"6.00 ";"6.00 ";"11.00 ";"9.00 ";"8.00 ";"15.00 ";"5.00 ";"10.00 ";"15.00 ";"10.00 ";Oct-92;"17.00 ";"20.00 ";"13.00 ";"18.00 ";"22.00 ";"28.00 ";"22.00 ";"21.00 ";"50.00 ";"39.00 ";"28.00 ";"40.00 ";"41.00 ";"43.00 ";"67.00 ";"58.00 ";"51.00 ";"45.00 ";"51.00 ";"49.00 ";"49.00 ";"51.00 ";"48.00 ";"46.00 ";"39.00 ";"36.00 ";"32.00 ";"30.00 ";"29.00 ";"30.00 ";"29.00 ";"29.00 ";"28.00 ";"24.00 "
"A3133,M12,THS_HD,PL";"14.40 ";"13.70 ";"17.00 ";"16.90 ";16-Oct;"18.34 ";"22.27 ";"24.28 ";"28.98 ";"33.55 ";"36.61 ";"35.07 ";"42.06 ";"44.18 ";"42.81 ";"43.52 ";"50.40 ";"45.10 ";"40.73 ";"45.00 ";"52.70 ";"57.60 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,PT";"4.78 p";5-Jun;May-78;Apr-88;May-45;May-93;Jun-65;May-66;May-64;Jul-31;Aug-89;Sep-54;Oct-38;Nov-54;Dec-44;"13.46 ";14-Oct;"16.33 ";17-Nov;"17.51 ";"20.17 ";"22.00 ";"23.00 ";"23.00 ";"24.00 ";"26.00 ";"29.00 ";"28.00 ";"27.00 ";"27.00 ";"30.00 ";"22.00 ";"26.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,RO";Jun-90;Jul-80;Jun-50;6-Oct;May-60;"6.00 ";Jul-20;Jul-20;Jun-50;8-Oct;"13.30 ";Dec-90;"14.00 ";"17.00 ";"15.40 ";Nov-50;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,RS";"51.00 ";"44.00 ";"44.00 ";"53.00 ";"56.00 ";"62.00 ";"40.00 ";"37.00 e";"36.00 ";"44.00 ";"49.00 ";"48.00 ";"54.00 ";"52.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,SE";Jan-40;Jan-40;Jan-50;Feb-40;Feb-50;Feb-80;Mar-30;Feb-50;"3.00 ";Mar-70;Mar-20;Mar-20;Feb-80;3-Jul;Mar-30;Apr-78;"5.00 ";"4.00 ";Mar-78;4-Oct;Apr-50;May-30;"6.00 ";"6.00 ";Jul-30;"9.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,SI";"0.75 p";"0.69 ";"0.84 ";"0.89 ";"0.86 ";"0.87 ";"0.86 ";"0.95 ";Jan-13;Jan-39;Jan-37;Jan-26;Jan-48;Jan-40;Jan-59;Jan-77;Feb-22;Jan-56;Jan-81;Jan-94;Jan-74;"2.00 ";"2.00 ";"2.00 ";Jan-50;Jan-50;Jan-50;Jan-50;Jan-20;Jan-60;Jan-20;Jan-30;Jan-40;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,SK";"0.74 ";Jan-28;"0.92 ";"0.71 ";"0.90 e";"0.96 ";1-Mar;Jan-20;Jan-58;"3.00 ";2-Feb;Feb-49;5-Feb;Jun-25;Apr-42;5-May;Jun-63;9-Jun;Jul-64;Jun-25;Jun-64;"6.00 ";"7.00 ";"6.00 ";"6.00 ";"6.00 ";"7.00 ";"7.00 ";"7.00 ";"7.00 ";"8.00 ";"8.00 ";"8.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3133,M12,THS_HD,UK";"12.00 ";"12.00 ";"12.00 ";"14.00 ";"13.00 ";"13.00 ";"15.00 ";"15.00 ";"15.00 ";"16.00 ";"16.00 ";"17.00 ";"21.00 ";"18.00 ";"17.93 ";"19.20 ";"20.49 ";"22.80 ";"25.72 ";"28.00 ";"34.61 ";"35.76 ";"43.38 ";"43.25 ";"42.59 ";"44.96 ";"46.99 ";"46.33 ";"44.76 ";"44.16 ";"42.79 ";"41.69 ";"45.45 ";"45.05 ";"45.41 ";"43.24 ";"43.09 ";"46.35 ";"43.54 ";"42.00 ";"41.24 ";"42.32 ";"41.00 ";"44.00 ";"41.00 ";"40.00 ";"48.00 ";": ";": ";": ";": "
"A3133,M12,THS_HD,XK";": ";1-Oct;Jan-18;Jan-52;"0.66 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
